

 0.112500E-01  0.711587E+03  0.309863E+01

 0.118580E-01  0.693089E+03  0.371382E+01

 0.124670E-01  0.688169E+03  0.518066E+01

 0.130750E-01  0.690188E+03  0.637037E+01

 0.136830E-01  0.696171E+03  0.671987E+01

 0.142910E-01  0.684252E+03  0.402195E+01

 0.148990E-01  0.682834E+03  0.453307E+01

 0.155070E-01  0.678375E+03  0.517633E+01

 0.161150E-01  0.671213E+03  0.389366E+01

 0.167240E-01  0.663316E+03  0.402735E+01

 0.173320E-01  0.666139E+03  0.335561E+01

 0.179400E-01  0.657766E+03  0.311838E+01

 0.185480E-01  0.649948E+03  0.411907E+01

 0.191560E-01  0.653194E+03  0.351697E+01

 0.197640E-01  0.638294E+03  0.468202E+01

 0.203720E-01  0.639463E+03  0.353064E+01

 0.209800E-01  0.622644E+03  0.451777E+01

 0.215890E-01  0.624359E+03  0.331590E+01

 0.221970E-01  0.618541E+03  0.319852E+01

 0.228050E-01  0.611248E+03  0.468358E+01

 0.234130E-01  0.599579E+03  0.315188E+01

 0.240210E-01  0.596386E+03  0.296245E+01

 0.246290E-01  0.590038E+03  0.235607E+01

 0.252370E-01  0.587656E+03  0.263664E+01

 0.258450E-01  0.579593E+03  0.247568E+01

 0.264540E-01  0.574444E+03  0.284972E+01

 0.270620E-01  0.569631E+03  0.260825E+01

 0.276700E-01  0.560832E+03  0.301467E+01

 0.282780E-01  0.556146E+03  0.256823E+01

 0.288860E-01  0.544466E+03  0.310654E+01

 0.294940E-01  0.541988E+03  0.238407E+01

 0.301020E-01  0.531709E+03  0.275741E+01

 0.307100E-01  0.529125E+03  0.245285E+01

 0.313190E-01  0.521109E+03  0.277750E+01

 0.319270E-01  0.517348E+03  0.238607E+01

 0.325350E-01  0.508462E+03  0.258319E+01

 0.331430E-01  0.503815E+03  0.219840E+01

 0.337510E-01  0.494967E+03  0.240825E+01

 0.343590E-01  0.490960E+03  0.220339E+01

 0.349670E-01  0.484913E+03  0.258037E+01

 0.355750E-01  0.477143E+03  0.235993E+01

 0.361840E-01  0.472167E+03  0.245916E+01

 0.367920E-01  0.463040E+03  0.203645E+01

 0.374000E-01  0.457899E+03  0.216663E+01

 0.380080E-01  0.451629E+03  0.198453E+01

 0.386160E-01  0.442154E+03  0.201837E+01

 0.392240E-01  0.435478E+03  0.225261E+01

 0.398320E-01  0.429138E+03  0.210314E+01

 0.404400E-01  0.423270E+03  0.210568E+01

 0.410490E-01  0.416402E+03  0.202390E+01

 0.416570E-01  0.412341E+03  0.224219E+01

 0.422650E-01  0.402228E+03  0.196621E+01

 0.428730E-01  0.397830E+03  0.209298E+01

 0.434810E-01  0.390862E+03  0.191135E+01

 0.440890E-01  0.384399E+03  0.203634E+01

 0.446970E-01  0.379836E+03  0.153451E+01

 0.453050E-01  0.373277E+03  0.211192E+01

 0.459140E-01  0.365431E+03  0.152537E+01

 0.465220E-01  0.360931E+03  0.181338E+01

 0.471300E-01  0.352101E+03  0.183512E+01

 0.477380E-01  0.347812E+03  0.176027E+01

 0.483460E-01  0.340160E+03  0.181342E+01

 0.489540E-01  0.334710E+03  0.177971E+01

 0.495620E-01  0.329848E+03  0.175928E+01

 0.501700E-01  0.322892E+03  0.152213E+01

 0.507790E-01  0.317320E+03  0.167047E+01

 0.513870E-01  0.314379E+03  0.151292E+01

 0.519950E-01  0.306986E+03  0.175683E+01

 0.526030E-01  0.300939E+03  0.150119E+01

 0.532110E-01  0.296839E+03  0.188058E+01

 0.538190E-01  0.290657E+03  0.155098E+01

 0.544270E-01  0.285981E+03  0.160654E+01

 0.550350E-01  0.279440E+03  0.153119E+01

 0.556430E-01  0.275510E+03  0.147781E+01

 0.562520E-01  0.266831E+03  0.136983E+01

 0.568600E-01  0.263121E+03  0.138542E+01

 0.574680E-01  0.257429E+03  0.133325E+01

 0.580760E-01  0.252408E+03  0.138740E+01

 0.586840E-01  0.248505E+03  0.122495E+01

 0.592920E-01  0.243502E+03  0.132105E+01

 0.599000E-01  0.238536E+03  0.126471E+01

